date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:01:30	0/0	---M--	302	error ('Found')	application/binary	date:Tue,%2014%20Jul%202026%2016:01:32%20GMT	https://accounts.google.com/ServiceLogin?service=blogger&passive=1209600&continue=https://www.blogger.com/post-edit.g?blogID%3D3492378779226980395%26postID%3D4608621081360323618%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3492378779226980395%26postID%3D4608621081360323618%26from%3Dpencil	D:/WEB%20Nghe%20Thuat/Tai%20lieu/accounts.google.com/ServiceLogin.6beaee1.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/PAINTING)
23:01:30	745/745	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2014%20Jul%202026%2016:01:32%20GMT	https://accounts.google.com/InteractiveLogin?continue=https://www.blogger.com/post-edit.g?blogID%3D3492378779226980395%26postID%3D4608621081360323618%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3492378779226980395%26postID%3D4608621081360323618%26from%3Dpencil&passive=1209600&service=blogger&dsh=S-2128542940:1784044892667560	D:/WEB%20Nghe%20Thuat/Tai%20lieu/accounts.google.com/InteractiveLogin.6bf533c.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/PAINTING)
23:01:30	972031/972031	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2016:01:32%20GMT	https://www.pinterest.com/pin/create/button/?url=https://ngothithuyduyen.blogspot.com/2007/10/blog-post.html?spref%3Dpi&description=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0AStreet's+Eyes/+M%E1%BA%AFt+ph%E1%BB%91+(2007)%0A%0AOil+o...&media=https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhXINsB_0wbREXj5e2fFlpbJf6K9WD3KjaGI7j4wFPZBA5gcKIIa19Iu2Vpy91oLwqqrmZxFhEdOun_buDOGGTsGhhKRs0UAjxsyoenAvtJePYG-aCgd560DIegqpjnHSIrl-hM7PpTrEN3/s640/NTTD.08_Street'sEyes-60x80cm..jpg	D:/WEB%20Nghe%20Thuat/Tai%20lieu/www.pinterest.com/pin/create/button/index8201.html	(from https://ngothithuyduyen.blogspot.com/search/label/PAINTING)
23:01:31	550/550	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2014%20Jul%202026%2016:01:34%20GMT	https://www.blogger.com/share-post.g?blogID=3492378779226980395&postID=4608621081360323618&target=email	D:/WEB%20Nghe%20Thuat/Tai%20lieu/www.blogger.com/share-post.6c00be5.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/PAINTING)
23:01:32	0/0	---M--	302	error ('Found')	application/binary	date:Tue,%2014%20Jul%202026%2016:01:35%20GMT	https://accounts.google.com/ServiceLogin?passive=true&continue=https://www.blogger.com/share-post.g?blogID%3D3492378779226980395%26postID%3D4608621081360323618%26target%3Demail%26bpli%3D1&followup=https://www.blogger.com/share-post.g?blogID%3D3492378779226980395%26postID%3D4608621081360323618%26target%3Demail%26bpli%3D1&go=true	D:/WEB%20Nghe%20Thuat/Tai%20lieu/accounts.google.com/ServiceLogin.6c1411e.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/PAINTING)
23:01:33	283/283	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2014%20Jul%202026%2016:01:36%20GMT	https://www.blogger.com/share-post.g?blogID=3492378779226980395&postID=4608621081360323618&target=email&bpli=1	D:/WEB%20Nghe%20Thuat/Tai%20lieu/www.blogger.com/share-post.6c280ae.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/PAINTING)
23:01:34	0/0	---M--	302	error ('Found')	application/binary	date:Tue,%2014%20Jul%202026%2016:01:36%20GMT	https://www.blogger.com/email-post/3492378779226980395/4608621081360323618	D:/WEB%20Nghe%20Thuat/Tai%20lieu/www.blogger.com/email-post/3492378779226980395/4608621081360323618.6c3.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/PAINTING)
23:01:34	0/0	---M--	302	error ('Found')	application/binary	date:Tue,%2014%20Jul%202026%2016:01:36%20GMT	https://accounts.google.com/ServiceLogin?passive=1209600&continue=https://www.blogger.com/email-post/3492378779226980395/4608621081360323618&followup=https://www.blogger.com/email-post/3492378779226980395/4608621081360323618	D:/WEB%20Nghe%20Thuat/Tai%20lieu/accounts.google.com/ServiceLogin.6c42e5e.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/PAINTING)
23:01:34	654/654	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2014%20Jul%202026%2016:01:37%20GMT	https://accounts.google.com/InteractiveLogin?continue=https://www.blogger.com/email-post/3492378779226980395/4608621081360323618&followup=https://www.blogger.com/email-post/3492378779226980395/4608621081360323618&passive=1209600&dsh=S-802570120:1784044896990104	D:/WEB%20Nghe%20Thuat/Tai%20lieu/accounts.google.com/InteractiveLogin.6c57a48.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/PAINTING)
23:01:36	548/548	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2014%20Jul%202026%2016:01:38%20GMT	https://www.blogger.com/share-post.g?blogID=3492378779226980395&postID=4608621081360323618&target=blog	D:/WEB%20Nghe%20Thuat/Tai%20lieu/www.blogger.com/share-post.6c63fc8.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/PAINTING)
23:01:36	0/0	---M--	302	error ('Found')	application/binary	date:Tue,%2014%20Jul%202026%2016:01:39%20GMT	https://accounts.google.com/ServiceLogin?passive=true&continue=https://www.blogger.com/share-post.g?blogID%3D3492378779226980395%26postID%3D4608621081360323618%26target%3Dblog%26bpli%3D1&followup=https://www.blogger.com/share-post.g?blogID%3D3492378779226980395%26postID%3D4608621081360323618%26target%3Dblog%26bpli%3D1&go=true	D:/WEB%20Nghe%20Thuat/Tai%20lieu/accounts.google.com/ServiceLogin.6c7c897.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/PAINTING)
23:01:37	615/615	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2014%20Jul%202026%2016:01:40%20GMT	https://www.blogger.com/share-post.g?blogID=3492378779226980395&postID=4608621081360323618&target=blog&bpli=1	D:/WEB%20Nghe%20Thuat/Tai%20lieu/www.blogger.com/share-post.6c8c530.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/PAINTING)
23:01:38	0/0	---M--	302	error ('Found')	application/binary	date:Tue,%2014%20Jul%202026%2016:01:40%20GMT	https://www.blogger.com/blog-this.g?u=https://ngothithuyduyen.blogspot.com/2004/11/blog-post.html?spref%3Dbl&n=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0AGod/+Th%E1%BA%A7n+(2004)%0A%0AMixed+media+on+canva...&t=++++++++++++God/+Th%E1%BA%A7n+(2004)+++Mixed+media+on+canvas++++++++++++++++Moon/+Tr%C4%83ng+(2004)+++Mixed+media+on+canvas+++++++++++++++++Champa%26%2339;s+...	D:/WEB%20Nghe%20Thuat/Tai%20lieu/www.blogger.com/blog-this.6c92e08.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/PAINTING)
23:01:39	554/554	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2014%20Jul%202026%2016:01:42%20GMT	https://www.blogger.com/share-post.g?blogID=3492378779226980395&postID=4608621081360323618&target=twitter	D:/WEB%20Nghe%20Thuat/Tai%20lieu/www.blogger.com/share-post.6cbbf71.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/PAINTING)
23:01:39	0/0	---M--	302	error ('Found')	application/binary	date:Tue,%2014%20Jul%202026%2016:01:42%20GMT	https://accounts.google.com/ServiceLogin?passive=true&continue=https://www.blogger.com/share-post.g?blogID%3D3492378779226980395%26postID%3D4608621081360323618%26target%3Dtwitter%26bpli%3D1&followup=https://www.blogger.com/share-post.g?blogID%3D3492378779226980395%26postID%3D4608621081360323618%26target%3Dtwitter%26bpli%3D1&go=true	D:/WEB%20Nghe%20Thuat/Tai%20lieu/accounts.google.com/ServiceLogin.6ccbad4.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/PAINTING)
23:01:41	450/450	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2014%20Jul%202026%2016:01:43%20GMT	https://www.blogger.com/share-post.g?blogID=3492378779226980395&postID=4608621081360323618&target=twitter&bpli=1	D:/WEB%20Nghe%20Thuat/Tai%20lieu/www.blogger.com/share-post.6cd35b0.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/PAINTING)
23:01:41	556/556	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2014%20Jul%202026%2016:01:44%20GMT	https://www.blogger.com/share-post.g?blogID=3492378779226980395&postID=4608621081360323618&target=facebook	D:/WEB%20Nghe%20Thuat/Tai%20lieu/www.blogger.com/share-post.6ce0610.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/PAINTING)
23:01:41	0/0	---M--	302	error ('Found')	application/binary	date:Tue,%2014%20Jul%202026%2016:01:44%20GMT	https://accounts.google.com/ServiceLogin?passive=true&continue=https://www.blogger.com/share-post.g?blogID%3D3492378779226980395%26postID%3D4608621081360323618%26target%3Dfacebook%26bpli%3D1&followup=https://www.blogger.com/share-post.g?blogID%3D3492378779226980395%26postID%3D4608621081360323618%26target%3Dfacebook%26bpli%3D1&go=true	D:/WEB%20Nghe%20Thuat/Tai%20lieu/accounts.google.com/ServiceLogin.6cf95ae.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/PAINTING)
23:01:42	448/448	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2014%20Jul%202026%2016:01:45%20GMT	https://www.blogger.com/share-post.g?blogID=3492378779226980395&postID=4608621081360323618&target=facebook&bpli=1	D:/WEB%20Nghe%20Thuat/Tai%20lieu/www.blogger.com/share-post.6d06bd4.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/PAINTING)
23:01:42	558/558	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2014%20Jul%202026%2016:01:45%20GMT	https://www.blogger.com/share-post.g?blogID=3492378779226980395&postID=4608621081360323618&target=pinterest	D:/WEB%20Nghe%20Thuat/Tai%20lieu/www.blogger.com/share-post.6d14c31.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/PAINTING)
23:01:43	0/0	---M--	302	error ('Found')	application/binary	date:Tue,%2014%20Jul%202026%2016:01:45%20GMT	https://accounts.google.com/ServiceLogin?passive=true&continue=https://www.blogger.com/share-post.g?blogID%3D3492378779226980395%26postID%3D4608621081360323618%26target%3Dpinterest%26bpli%3D1&followup=https://www.blogger.com/share-post.g?blogID%3D3492378779226980395%26postID%3D4608621081360323618%26target%3Dpinterest%26bpli%3D1&go=true	D:/WEB%20Nghe%20Thuat/Tai%20lieu/accounts.google.com/ServiceLogin.6d24f70.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/PAINTING)
23:01:43	722/722	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2014%20Jul%202026%2016:01:46%20GMT	https://www.blogger.com/share-post.g?blogID=3492378779226980395&postID=4608621081360323618&target=pinterest&bpli=1	D:/WEB%20Nghe%20Thuat/Tai%20lieu/www.blogger.com/share-post.6d3f434.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/PAINTING)
23:01:43	29676/29676	------	200	untouched ('OK')	text/html	date:Sat,%2031%20Aug%202024%2012:12:00%20GMT	https://ngothithuyduyen.blogspot.com/search/label/PAINTING?updated-max=2004-11-28T06:23:00-08:00&max-results=20&start=20&by-date=false	D:/WEB%20Nghe%20Thuat/Tai%20lieu/ngothithuyduyen.blogspot.com/search/label/PAINTINGe1c7.html	(from https://ngothithuyduyen.blogspot.com/search/label/PAINTING)
23:01:43	48788/48788	------	200	untouched ('')	image/jpeg	etag:%22v101f3%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjWIl5zBb5wyu59-DbWuwziURgc7ZlNVqvsIg6tyQ9hW63VJtejjugBnQRGO6eKsuEKNElkNp3DS6ZERPUHclPF16q0ybPIujLaxwpMf8OPu6wKRdkEzPu4qb_HdFPIny_U-fjUaaK4PJ0F/s1600/H20.JPG	D:/WEB%20Nghe%20Thuat/Tai%20lieu/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjWIl5zBb5wyu59-DbWuwziURgc7ZlNVqvsIg6tyQ9hW63VJtejjugBnQRGO6eKsuEKNElkNp3DS6ZERPUHclPF16q0ybPIujLaxwpMf8OPu6wKRdkEzPu4qb_HdFPIny_U-fjUaaK4PJ0F/s1600/H20.JPG	(from https://ngothithuyduyen.blogspot.com/search/label/INSTALLATION)
23:01:43	58985/58985	------	200	untouched ('')	image/jpeg	etag:%22v101f3%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjWIl5zBb5wyu59-DbWuwziURgc7ZlNVqvsIg6tyQ9hW63VJtejjugBnQRGO6eKsuEKNElkNp3DS6ZERPUHclPF16q0ybPIujLaxwpMf8OPu6wKRdkEzPu4qb_HdFPIny_U-fjUaaK4PJ0F/s640/H20.JPG	D:/WEB%20Nghe%20Thuat/Tai%20lieu/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjWIl5zBb5wyu59-DbWuwziURgc7ZlNVqvsIg6tyQ9hW63VJtejjugBnQRGO6eKsuEKNElkNp3DS6ZERPUHclPF16q0ybPIujLaxwpMf8OPu6wKRdkEzPu4qb_HdFPIny_U-fjUaaK4PJ0F/s640/H20.JPG	(from https://ngothithuyduyen.blogspot.com/search/label/INSTALLATION)
23:01:43	44012/44012	------	200	untouched ('')	image/jpeg	etag:%22v101f5%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgIjeTycwrBZNV1XPSrPGEoUkU9nLyVi3UELgmC_2K9agm7gxOvDbK06S6AQHQ2SnBeeXiOo7uhUpoNdx3PSY802AYTa4CpB0RQlwYXhVPL0JCa_yZnQWE9rg3twVKwtsj8ev1P3ggeereM/s1600/H22.JPG	D:/WEB%20Nghe%20Thuat/Tai%20lieu/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgIjeTycwrBZNV1XPSrPGEoUkU9nLyVi3UELgmC_2K9agm7gxOvDbK06S6AQHQ2SnBeeXiOo7uhUpoNdx3PSY802AYTa4CpB0RQlwYXhVPL0JCa_yZnQWE9rg3twVKwtsj8ev1P3ggeereM/s1600/H22.JPG	(from https://ngothithuyduyen.blogspot.com/search/label/INSTALLATION)
23:01:43	44012/44012	------	200	untouched ('')	image/jpeg	etag:%22v101f5%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgIjeTycwrBZNV1XPSrPGEoUkU9nLyVi3UELgmC_2K9agm7gxOvDbK06S6AQHQ2SnBeeXiOo7uhUpoNdx3PSY802AYTa4CpB0RQlwYXhVPL0JCa_yZnQWE9rg3twVKwtsj8ev1P3ggeereM/s640/H22.JPG	D:/WEB%20Nghe%20Thuat/Tai%20lieu/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgIjeTycwrBZNV1XPSrPGEoUkU9nLyVi3UELgmC_2K9agm7gxOvDbK06S6AQHQ2SnBeeXiOo7uhUpoNdx3PSY802AYTa4CpB0RQlwYXhVPL0JCa_yZnQWE9rg3twVKwtsj8ev1P3ggeereM/s640/H22.JPG	(from https://ngothithuyduyen.blogspot.com/search/label/INSTALLATION)
23:01:43	37114/37114	------	200	untouched ('OK')	text/html	date:Sat,%2031%20Aug%202024%2012:12:00%20GMT	https://ngothithuyduyen.blogspot.com/2007/07/leo-len-2006-rush-hours-project-at.html	D:/WEB%20Nghe%20Thuat/Tai%20lieu/ngothithuyduyen.blogspot.com/2007/07/leo-len-2006-rush-hours-project-at.html	(from https://ngothithuyduyen.blogspot.com/search/label/INSTALLATION)
23:01:45	971873/971873	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2016:01:47%20GMT	https://www.pinterest.com/pin/create/button/?url=https://ngothithuyduyen.blogspot.com/2004/11/blog-post.html?spref%3Dpi&description=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0AGod/+Th%E1%BA%A7n+(2004)%0A%0AMixed+media+on+canva...&media=https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi9sXQScw_NhwRQG52rRX3Nq8LQGn5aXU9i6Y3oIuA2XZm12GNRFpDCF28wnmqZqGQO3gCEJpp81uKgYxtFj3_Y2IlJ1eeiYOyCnAhkXkwTdvSWFGbINK3p97LSv2Qskgs6f4A4VGH6g_Wk/s640/tha%25CC%2582%25CC%2580n%2Blinh.jpg	D:/WEB%20Nghe%20Thuat/Tai%20lieu/www.pinterest.com/pin/create/button/index33c0.html	(from https://ngothithuyduyen.blogspot.com/search/label/PAINTING)
23:01:45	535/535	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2014%20Jul%202026%2016:01:47%20GMT	https://www.blogger.com/post-edit.g?blogID=3492378779226980395&postID=8402047326164626497&from=pencil	D:/WEB%20Nghe%20Thuat/Tai%20lieu/www.blogger.com/post-edit.6da0ea5.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/INSTALLATION)
23:01:45	0/0	---M--	302	error ('Found')	application/binary	date:Tue,%2014%20Jul%202026%2016:01:48%20GMT	https://accounts.google.com/ServiceLogin?service=blogger&passive=1209600&continue=https://www.blogger.com/post-edit.g?blogID%3D3492378779226980395%26postID%3D8402047326164626497%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3492378779226980395%26postID%3D8402047326164626497%26from%3Dpencil	D:/WEB%20Nghe%20Thuat/Tai%20lieu/accounts.google.com/ServiceLogin.6db75bd.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/INSTALLATION)
23:01:45	744/744	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2014%20Jul%202026%2016:01:48%20GMT	https://accounts.google.com/InteractiveLogin?continue=https://www.blogger.com/post-edit.g?blogID%3D3492378779226980395%26postID%3D8402047326164626497%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3492378779226980395%26postID%3D8402047326164626497%26from%3Dpencil&passive=1209600&service=blogger&dsh=S1729672868:1784044908297165	D:/WEB%20Nghe%20Thuat/Tai%20lieu/accounts.google.com/InteractiveLogin.6dc7821.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/INSTALLATION)
23:01:46	550/550	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2014%20Jul%202026%2016:01:49%20GMT	https://www.blogger.com/share-post.g?blogID=3492378779226980395&postID=8402047326164626497&target=email	D:/WEB%20Nghe%20Thuat/Tai%20lieu/www.blogger.com/share-post.6ddd8a7.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/INSTALLATION)
23:01:46	0/0	---M--	302	error ('Found')	application/binary	date:Tue,%2014%20Jul%202026%2016:01:49%20GMT	https://accounts.google.com/ServiceLogin?passive=true&continue=https://www.blogger.com/share-post.g?blogID%3D3492378779226980395%26postID%3D8402047326164626497%26target%3Demail%26bpli%3D1&followup=https://www.blogger.com/share-post.g?blogID%3D3492378779226980395%26postID%3D8402047326164626497%26target%3Demail%26bpli%3D1&go=true	D:/WEB%20Nghe%20Thuat/Tai%20lieu/accounts.google.com/ServiceLogin.6de4517.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/INSTALLATION)
23:01:47	283/283	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2014%20Jul%202026%2016:01:49%20GMT	https://www.blogger.com/share-post.g?blogID=3492378779226980395&postID=8402047326164626497&target=email&bpli=1	D:/WEB%20Nghe%20Thuat/Tai%20lieu/www.blogger.com/share-post.6dfb138.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/INSTALLATION)
23:01:48	0/0	---M--	302	error ('Found')	application/binary	date:Tue,%2014%20Jul%202026%2016:01:51%20GMT	https://www.blogger.com/email-post/3492378779226980395/8402047326164626497	D:/WEB%20Nghe%20Thuat/Tai%20lieu/www.blogger.com/email-post/3492378779226980395/8402047326164626497.6e0.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/INSTALLATION)
23:01:48	0/0	---M--	302	error ('Found')	application/binary	date:Tue,%2014%20Jul%202026%2016:01:51%20GMT	https://accounts.google.com/ServiceLogin?passive=1209600&continue=https://www.blogger.com/email-post/3492378779226980395/8402047326164626497&followup=https://www.blogger.com/email-post/3492378779226980395/8402047326164626497	D:/WEB%20Nghe%20Thuat/Tai%20lieu/accounts.google.com/ServiceLogin.6e17da1.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/INSTALLATION)
23:01:49	654/654	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2014%20Jul%202026%2016:01:51%20GMT	https://accounts.google.com/InteractiveLogin?continue=https://www.blogger.com/email-post/3492378779226980395/8402047326164626497&followup=https://www.blogger.com/email-post/3492378779226980395/8402047326164626497&passive=1209600&dsh=S-298251508:1784044911472396	D:/WEB%20Nghe%20Thuat/Tai%20lieu/accounts.google.com/InteractiveLogin.6e24940.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/INSTALLATION)
23:01:50	548/548	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2014%20Jul%202026%2016:01:53%20GMT	https://www.blogger.com/share-post.g?blogID=3492378779226980395&postID=8402047326164626497&target=blog	D:/WEB%20Nghe%20Thuat/Tai%20lieu/www.blogger.com/share-post.6e3c1b7.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/INSTALLATION)
23:01:51	0/0	---M--	302	error ('Found')	application/binary	date:Tue,%2014%20Jul%202026%2016:01:53%20GMT	https://accounts.google.com/ServiceLogin?passive=true&continue=https://www.blogger.com/share-post.g?blogID%3D3492378779226980395%26postID%3D8402047326164626497%26target%3Dblog%26bpli%3D1&followup=https://www.blogger.com/share-post.g?blogID%3D3492378779226980395%26postID%3D8402047326164626497%26target%3Dblog%26bpli%3D1&go=true	D:/WEB%20Nghe%20Thuat/Tai%20lieu/accounts.google.com/ServiceLogin.6e4d9d6.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/INSTALLATION)
23:01:52	624/624	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2014%20Jul%202026%2016:01:55%20GMT	https://www.blogger.com/share-post.g?blogID=3492378779226980395&postID=8402047326164626497&target=blog&bpli=1	D:/WEB%20Nghe%20Thuat/Tai%20lieu/www.blogger.com/share-post.6e573cb.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/INSTALLATION)
23:01:53	0/0	---M--	302	error ('Found')	application/binary	date:Tue,%2014%20Jul%202026%2016:01:55%20GMT	https://www.blogger.com/blog-this.g?u=https://ngothithuyduyen.blogspot.com/2007/07/leo-len-2006-rush-hours-project-at.html?spref%3Dbl&n=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0ALeo+l%C3%AAn,+2006%0A%0A%22Rush+hour...&t=+++++++++++++++++++++++++Leo+l%C3%AAn,+2006+++%26quot;Rush+hours%26quot;+project+at+Saigon+Open+City,+Ho+Chi+Minh.+++++	D:/WEB%20Nghe%20Thuat/Tai%20lieu/www.blogger.com/blog-this.6e6e497.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/INSTALLATION)
23:01:54	554/554	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2014%20Jul%202026%2016:01:56%20GMT	https://www.blogger.com/share-post.g?blogID=3492378779226980395&postID=8402047326164626497&target=twitter	D:/WEB%20Nghe%20Thuat/Tai%20lieu/www.blogger.com/share-post.6e88269.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/INSTALLATION)
23:01:54	0/0	---M--	302	error ('Found')	application/binary	date:Tue,%2014%20Jul%202026%2016:01:57%20GMT	https://accounts.google.com/ServiceLogin?passive=true&continue=https://www.blogger.com/share-post.g?blogID%3D3492378779226980395%26postID%3D8402047326164626497%26target%3Dtwitter%26bpli%3D1&followup=https://www.blogger.com/share-post.g?blogID%3D3492378779226980395%26postID%3D8402047326164626497%26target%3Dtwitter%26bpli%3D1&go=true	D:/WEB%20Nghe%20Thuat/Tai%20lieu/accounts.google.com/ServiceLogin.6e9721a.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/INSTALLATION)
23:01:55	500/500	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2014%20Jul%202026%2016:01:58%20GMT	https://www.blogger.com/share-post.g?blogID=3492378779226980395&postID=8402047326164626497&target=twitter&bpli=1	D:/WEB%20Nghe%20Thuat/Tai%20lieu/www.blogger.com/share-post.6ea115c.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/INSTALLATION)
23:01:56	556/556	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2014%20Jul%202026%2016:01:59%20GMT	https://www.blogger.com/share-post.g?blogID=3492378779226980395&postID=8402047326164626497&target=facebook	D:/WEB%20Nghe%20Thuat/Tai%20lieu/www.blogger.com/share-post.6eb8d22.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/INSTALLATION)
23:01:56	0/0	---M--	302	error ('Found')	application/binary	date:Tue,%2014%20Jul%202026%2016:01:59%20GMT	https://accounts.google.com/ServiceLogin?passive=true&continue=https://www.blogger.com/share-post.g?blogID%3D3492378779226980395%26postID%3D8402047326164626497%26target%3Dfacebook%26bpli%3D1&followup=https://www.blogger.com/share-post.g?blogID%3D3492378779226980395%26postID%3D8402047326164626497%26target%3Dfacebook%26bpli%3D1&go=true	D:/WEB%20Nghe%20Thuat/Tai%20lieu/accounts.google.com/ServiceLogin.6ecee4d.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/INSTALLATION)
23:01:58	498/498	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2014%20Jul%202026%2016:02:00%20GMT	https://www.blogger.com/share-post.g?blogID=3492378779226980395&postID=8402047326164626497&target=facebook&bpli=1	D:/WEB%20Nghe%20Thuat/Tai%20lieu/www.blogger.com/share-post.6ed6256.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/INSTALLATION)
23:01:59	558/558	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2014%20Jul%202026%2016:02:02%20GMT	https://www.blogger.com/share-post.g?blogID=3492378779226980395&postID=8402047326164626497&target=pinterest	D:/WEB%20Nghe%20Thuat/Tai%20lieu/www.blogger.com/share-post.6eefbbc.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/INSTALLATION)
23:01:59	0/0	---M--	302	error ('Found')	application/binary	date:Tue,%2014%20Jul%202026%2016:02:02%20GMT	https://accounts.google.com/ServiceLogin?passive=true&continue=https://www.blogger.com/share-post.g?blogID%3D3492378779226980395%26postID%3D8402047326164626497%26target%3Dpinterest%26bpli%3D1&followup=https://www.blogger.com/share-post.g?blogID%3D3492378779226980395%26postID%3D8402047326164626497%26target%3Dpinterest%26bpli%3D1&go=true	D:/WEB%20Nghe%20Thuat/Tai%20lieu/accounts.google.com/ServiceLogin.6eff4d1.delayed	(from https://ngothithuyduyen.blogspot.com/search/label/INSTALLATION)
